case:concept:name,rec_act,rec_res,any_first_batch_match_in_10,appears_anywhere_in_10,path_found_depth_le_200
20191013886,Pending Request for Reservation Closure,BOC,True,True,
20191013890,Service closure Request with BO responsibility,00835,True,True,
20191013895,Pending Request for Reservation Closure,BOC,True,True,
20191013896,Request completed with account closure,BOC,True,True,
20191013897,Pending Request for Reservation Closure,BOC,True,True,
20191013899,Request completed with account closure,BOC,True,True,
20191013902,Pending Request for Reservation Closure,BOC,True,True,
20191013905,Pending Request for Reservation Closure,BOC,True,True,
20191013907,Pending Request for Reservation Closure,BOC,True,True,
20191013910,Request completed with account closure,BOC,True,True,
20191013912,Pending Request for Reservation Closure,BOC,True,True,
20191013915,Service closure Request with network responsibility,00501,True,True,
20191013919,Pending Request for Reservation Closure,BOC,True,True,
20191013925,Pending Request for Reservation Closure,BOC,True,True,
20191013928,Pending Request for Reservation Closure,BOC,True,True,
20191013929,Evaluating Request (WITH registered letter),00147,True,True,
20191013931,Pending Request for Reservation Closure,BOC,True,True,
20191013933,Pending Request for Reservation Closure,BOC,True,True,
20191013935,Request completed with account closure,BOC,True,True,
20191013936,Request completed with account closure,BOC,True,True,
20191013939,Request completed with account closure,BOC,True,True,
20191013942,Service closure Request with BO responsibility,00829,True,True,
20191013943,Pending Request for Reservation Closure,BOC,True,True,
20191013945,Request completed with account closure,BOC,True,True,
20191013948,Pending Request for Reservation Closure,BOC,True,True,
20191013950,Service closure Request with BO responsibility,00829,True,True,
20191013951,Pending Request for Reservation Closure,BOC,True,True,
20191013952,Service closure Request with BO responsibility,00829,True,True,
20191013953,Service closure Request with BO responsibility,00829,True,True,
20191013954,Pending Request for Reservation Closure,BOC,True,True,
20191013956,Pending Request for Reservation Closure,SDCRAP,True,True,
20191013961,Request completed with account closure,BOCSER,True,True,
20191013962,Request completed with account closure,BOC,True,True,
20191013965,Pending Request for Reservation Closure,BOC,True,True,
20191013967,Pending Request for Reservation Closure,BOC,True,True,
20191013971,Pending Request for Reservation Closure,BOC,True,True,
20191013972,Pending Request for Reservation Closure,BOC,True,True,
20191013973,Request completed with account closure,BOC,True,True,
20191013976,Request completed with account closure,BOCSER,True,True,
20191013977,Pending Request for Reservation Closure,BOC,True,True,
20191013979,Pending Request for Reservation Closure,BOC,True,True,
20191013980,Pending Request for Reservation Closure,BOC,True,True,
20191013983,Pending Request for Reservation Closure,BOC,True,True,
20191013985,Request completed with account closure,BOC,True,True,
20191013986,Pending Request for Reservation Closure,BOCSER,True,True,
20191013987,Pending Request for Reservation Closure,BOC,True,True,
20191013989,Pending Request for Reservation Closure,BOCSER,True,True,
20191013991,Pending Request for Reservation Closure,BOC,True,True,
20191013992,Request completed with account closure,BOC,True,True,
20191013993,Pending Request for Reservation Closure,SDCRAP,True,True,
20191013997,Pending Request for Reservation Closure,BOCSER,True,True,
20191014002,Pending Request for Reservation Closure,BOC,True,True,
20191014003,Pending Request for Reservation Closure,BOC,True,True,
20191014006,Pending Request for Reservation Closure,BOC,True,True,
20191014008,Request completed with account closure,BOCSER,True,True,
20191014011,Service closure Request with BO responsibility,00829,True,True,
20191014013,Request completed with account closure,BOC,True,True,
20191014015,Service closure Request with BO responsibility,00829,True,True,
20191014016,Request completed with account closure,BOC,True,True,
20191014019,Pending Request for Reservation Closure,BOC,True,True,
20191014020,Request completed with account closure,BOC,True,True,
20191014024,Request completed with account closure,BOC,True,True,
20191014026,Pending Request for Reservation Closure,BOC,True,True,
20191014029,Pending Request for Reservation Closure,BOC,True,True,
20191014033,Service closure Request with network responsibility,00501,True,True,
20191014059,Pending Request for Reservation Closure,BOC,True,True,
20191014064,Service closure Request with network responsibility,00501,True,True,
20191014071,Pending Request for Reservation Closure,BOC,True,True,
20191014080,Request completed with account closure,BOC,True,True,
20191014084,Pending Request for Reservation Closure,BOC,True,True,
20191014087,Pending Request for Reservation Closure,BOC,True,True,
20191014090,Request completed with account closure,BOC,True,True,
20191014092,Pending Request for Reservation Closure,BOC,True,True,
20191014093,Pending Request for Reservation Closure,BOC,True,True,
20191014094,Pending Request for Reservation Closure,BOC,True,True,
20191014096,Request completed with account closure,BOC,True,True,
20191014097,Pending Request for Reservation Closure,BOC,True,True,
20191014100,Service closure Request with BO responsibility,00829,True,True,
20191014101,Service closure Request with network responsibility,00767,True,True,
20191014102,Pending Request for Reservation Closure,BOC,True,True,
20191014103,Pending Liquidation Request,SDCRAP,True,True,
20191014104,Pending Request for Reservation Closure,BOC,True,True,
20191014105,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014106,Request completed with account closure,BOC,True,True,
20191014107,Service closure Request with BO responsibility,00849,True,True,
20191014109,Pending Request for Reservation Closure,BOC,True,True,
20191014110,Service closure Request with BO responsibility,00829,True,True,
20191014112,Request completed with account closure,BOCSER,True,True,
20191014113,Pending Request for Reservation Closure,BOC,True,True,
20191014117,Evaluating Request (WITH registered letter),00147,True,True,
20191014118,Service closure Request with BO responsibility,00829,True,True,
20191014120,Request completed with account closure,BOC,True,True,
20191014123,Pending Request for Reservation Closure,BOC,True,True,
20191014128,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014130,Pending Request for Reservation Closure,BOC,True,True,
20191014131,Pending Request for Reservation Closure,BOC,True,True,
20191014132,Service closure Request with BO responsibility,00829,True,True,
20191014134,Pending Request for Reservation Closure,BOC,True,True,
20191014136,Service closure Request with network responsibility,00501,True,True,
20191014139,Pending Request for Reservation Closure,BOC,True,True,
20191014141,Pending Request for Reservation Closure,BOC,True,True,
20191014142,Authorization Requested,00501,True,True,
20191014145,Pending Request for Reservation Closure,BOC,True,True,
20191014146,Request completed with account closure,BOC,True,True,
20191014148,Pending Request for Reservation Closure,BOC,True,True,
20191014149,Pending Request for Reservation Closure,BOC,True,True,
20191014151,Pending Request for Reservation Closure,BOC,True,True,
20191014152,Pending Request for Reservation Closure,BOCSER,True,True,
20191014157,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014161,Pending Request for Reservation Closure,BOC,True,True,
20191014163,Pending Request for Reservation Closure,BOC,True,True,
20191014164,Request completed with account closure,BOC,True,True,
20191014172,Pending Request for Reservation Closure,BOC,True,True,
20191014176,Pending Request for Reservation Closure,BOC,True,True,
20191014177,Request completed with account closure,BOC,True,True,
20191014183,Request completed with account closure,BOC,True,True,
20191014186,Pending Request for Reservation Closure,BOC,True,True,
20191014189,Service closure Request with BO responsibility,00829,True,True,
20191014190,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014192,Service closure Request with BO responsibility,00829,True,True,
20191014194,Request completed with account closure,BOC,True,True,
20191014195,Pending Request for Reservation Closure,BOC,True,True,
20191014196,Request completed with account closure,BOCSER,True,True,
20191014197,Pending Request for Reservation Closure,BOC,True,True,
20191014198,Pending Request for Reservation Closure,BOC,True,True,
20191014201,Pending Request for Reservation Closure,BOC,True,True,
20191014202,Pending Request for Reservation Closure,BOC,True,True,
20191014203,Pending Request for Reservation Closure,BOC,True,True,
20191014207,Pending Request for Reservation Closure,BOC,True,True,
20191014210,Evaluating Request (WITH registered letter),00504,True,True,
20191014212,Evaluating Request (WITH registered letter),00501,True,True,
20191014215,Pending Request for Reservation Closure,BOC,True,True,
20191014219,Pending Request for Reservation Closure,BOC,True,True,
20191014220,Request completed with account closure,BOC,True,True,
20191014221,Service closure Request with BO responsibility,00829,True,True,
20191014222,Pending Request for Reservation Closure,BOC,True,True,
20191014223,Service closure Request with network responsibility,00501,True,True,
20191014224,Pending Request for Reservation Closure,BOC,True,True,
20191014225,Pending Request for Reservation Closure,BOC,True,True,
20191014231,Pending Request for Reservation Closure,BOC,True,True,
20191014235,Pending Request for Reservation Closure,BOC,True,True,
20191014236,Pending Request for Reservation Closure,BOC,True,True,
20191014238,Pending Request for Reservation Closure,BOC,True,True,
20191014241,Request completed with account closure,BOC,True,True,
20191014246,Pending Request for Reservation Closure,BOC,True,True,
20191014247,Pending Request for Reservation Closure,BOC,True,True,
20191014248,Pending Request for Reservation Closure,BOC,True,True,
20191014250,Pending Request for Reservation Closure,BOC,True,True,
20191014252,Service closure Request with network responsibility,00501,True,True,
20191014255,Service closure Request with BO responsibility,00829,True,True,
20191014257,Pending Request for Reservation Closure,BOC,True,True,
20191014258,Request completed with account closure,BOCSER,True,True,
20191014259,Pending Request for Reservation Closure,BOC,True,True,
20191014261,Pending Request for Reservation Closure,BOC,True,True,
20191014263,Pending Request for Reservation Closure,BOC,True,True,
20191014264,Pending Request for Reservation Closure,BOC,True,True,
20191014265,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014266,Pending Liquidation Request,SDCRAP,True,True,
20191014268,Pending Request for Reservation Closure,BOC,True,True,
20191014274,Evaluating Request (WITH registered letter),00147,True,True,
20191014277,Pending Request for Reservation Closure,BOC,True,True,
20191014280,Pending Liquidation Request,BOC,True,True,
20191014281,Pending Request for Reservation Closure,BOC,True,True,
20191014283,Pending Request for Reservation Closure,BOC,True,True,
20191014284,Service closure Request with BO responsibility,00829,True,True,
20191014285,Pending Request for Reservation Closure,BOC,True,True,
20191014288,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014289,Pending Request for Reservation Closure,BOC,True,True,
20191014291,Request completed with account closure,BOC,True,True,
20191014292,Service closure Request with BO responsibility,00829,True,True,
20191014294,Service closure Request with BO responsibility,00835,True,True,
20191014297,Pending Request for Reservation Closure,BOC,True,True,
20191014298,Pending Request for Reservation Closure,BOC,True,True,
20191014300,Pending Request for Reservation Closure,BOC,True,True,
20191014302,Authorization Requested,00594,True,True,
20191014305,Request completed with account closure,BOCSER,True,True,
20191014307,Request completed with account closure,BOC,True,True,
20191014309,Service closure Request with BO responsibility,00829,True,True,
20191014310,Service closure Request with BO responsibility,00829,True,True,
20191014314,Pending Request for Reservation Closure,BOC,True,True,
20191014317,Service closure Request with BO responsibility,00829,True,True,
20191014318,Pending Request for Reservation Closure,BOC,True,True,
20191014319,Pending Request for Reservation Closure,BOC,True,True,
20191014321,Request completed with account closure,BOC,True,True,
20191014322,Pending Request for Reservation Closure,BOC,True,True,
20191014323,Pending Request for Reservation Closure,BOC,True,True,
20191014326,Service closure Request with BO responsibility,00829,True,True,
20191014327,Pending Request for Reservation Closure,BOC,True,True,
20191014331,Service closure Request with BO responsibility,00829,True,True,
20191014336,Pending Request for Reservation Closure,BOC,True,True,
20191014337,Pending Request for Reservation Closure,BOC,True,True,
20191014338,Pending Request for Reservation Closure,BOC,True,True,
20191014339,Service closure Request with BO responsibility,00829,True,True,
20191014340,Service closure Request with BO responsibility,00842,True,True,
20191014342,Service closure Request with BO responsibility,00829,True,True,
20191014343,Pending Request for Reservation Closure,BOC,True,True,
20191014347,Service closure Request with BO responsibility,00829,True,True,
20191014353,Pending Request for Reservation Closure,BOC,True,True,
20191014354,Service closure Request with BO responsibility,00829,True,True,
20191014355,Pending Request for Reservation Closure,BOC,True,True,
20191014357,Pending Request for Reservation Closure,BOC,True,True,
20191014359,Evaluating Request (WITH registered letter),00147,True,True,
20191014360,Pending Request for Reservation Closure,BOC,True,True,
20191014363,Service closure Request with BO responsibility,00829,True,True,
20191014364,Pending Request for Reservation Closure,BOC,True,True,
20191014365,Pending Request for Reservation Closure,BOC,True,True,
20191014369,Pending Request for Reservation Closure,BOC,True,True,
20191014372,Pending Request for Reservation Closure,SDCRAP,True,True,
20191014375,Pending Request for Reservation Closure,BOC,True,True,
20191014376,Evaluating Request (WITH registered letter),00501,True,True,
20191014382,Service closure Request with BO responsibility,00829,True,True,
20191014385,Pending Request for Reservation Closure,BOC,True,True,
20191014387,Pending Request for Reservation Closure,BOC,True,True,
20191014388,Service closure Request with network responsibility,00501,True,True,
20191014389,Service closure Request with BO responsibility,00829,True,True,
20191014392,Pending Request for Reservation Closure,BOC,True,True,
20191014393,Service closure Request with BO responsibility,00829,True,True,
20191014395,Pending Request for Reservation Closure,BOC,True,True,
20191014396,Pending Request for Reservation Closure,BOC,True,True,
20191014397,Pending Request for Reservation Closure,BOC,True,True,
20191014400,Service closure Request with BO responsibility,00835,True,True,
20191014404,Pending Request for Reservation Closure,BOC,True,True,
20191014405,Pending Request for Reservation Closure,BOC,True,True,
20191014407,Service closure Request with BO responsibility,00829,True,True,
20191014413,Service closure Request with BO responsibility,00829,True,True,
20191014414,Pending Request for Reservation Closure,BOC,True,True,
20191014415,Pending Request for Reservation Closure,BOC,True,True,
20191014416,Service closure Request with network responsibility,00501,True,True,
20191014417,Pending Request for Reservation Closure,BOC,True,True,
20191014419,Service closure Request with BO responsibility,00829,True,True,
20191014420,Service closure Request with BO responsibility,00829,True,True,
20191014423,Pending Request for Reservation Closure,BOCSER,True,True,
20191014425,Pending Request for Reservation Closure,BOC,True,True,
20191014427,Pending Request for Reservation Closure,BOC,True,True,
20191014429,Service closure Request with BO responsibility,00829,True,True,
20191014430,Pending Request for Reservation Closure,BOC,True,True,
20191014431,Service closure Request with BO responsibility,00842,True,True,
20191014438,Pending Request for Reservation Closure,BOC,True,True,
20191014441,Pending Request for Reservation Closure,BOC,True,True,
20191014442,Service closure Request with BO responsibility,00829,True,True,
20191014448,Pending Request for Reservation Closure,BOC,True,True,
20191014449,Pending Request for Reservation Closure,BOC,True,True,
20191014451,Service closure Request with network responsibility,00501,True,True,
20191014452,Pending Request for Reservation Closure,BOC,True,True,
20191014456,Pending Request for Reservation Closure,BOC,True,True,
20191014458,Service closure Request with BO responsibility,00829,True,True,
20191014459,Pending Request for Reservation Closure,BOC,True,True,
20191014462,Service closure Request with BO responsibility,00829,True,True,
