case:concept:name,concept:name,org:resource,start:timestamp,time:timestamp,CLOSURE_REASON = 1 - Client lost,CLOSURE_REASON = NotDef,CLOSURE_REASON = 4 - Open new bank account. Same dip,CLOSURE_REASON = 2 - Keep bank account. Same dip,CLOSURE_REASON = 7 - Keep other relationships. Same dip,CLOSURE_REASON = 3 - Keep bank account. Different dip,CLOSURE_REASON = 8 - Keep other relationships. Different dip,CLOSURE_REASON = 6 - Relationship changed,CLOSURE_REASON = 5 - Open new bank account. Different dip,CLOSURE_TYPE = Client Recess,CLOSURE_TYPE = Inheritance,CLOSURE_TYPE = Bank Recess,CLOSURE_TYPE = Porting,CLOSURE_TYPE = NotDef
case_2695,Request completed with account closure,BOC,2019-02-07 10:41:24+00:00,2019-02-07 10:41:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2696,Request created,00134,2019-02-05 08:58:24+00:00,2019-02-05 08:58:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2696,Service closure Request with network responsibility,00489,2019-02-05 08:58:24+00:00,2019-02-05 08:58:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2696,Service closure Request with BO responsibility,BOC,2019-02-05 08:58:24+00:00,2019-02-07 10:38:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2696,Pending Request for Reservation Closure,BOC,2019-02-07 10:38:24+00:00,2019-02-07 10:39:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2696,Pending Liquidation Request,BOC,2019-02-07 10:39:24+00:00,2019-02-08 15:43:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2696,Request completed with account closure,BOC,2019-02-08 15:43:24+00:00,2019-02-08 15:43:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2697,Request created,00394,2019-02-05 08:59:24+00:00,2019-02-05 08:59:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2697,Service closure Request with network responsibility,00608,2019-02-05 08:59:24+00:00,2019-02-05 09:01:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2697,Service closure Request with BO responsibility,BOC,2019-02-05 09:01:24+00:00,2019-02-11 13:43:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2697,Pending Request for Reservation Closure,BOC,2019-02-11 13:43:24+00:00,2019-02-11 13:44:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2697,Pending Liquidation Request,BOC,2019-02-11 13:44:24+00:00,2019-02-13 09:35:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2697,Request completed with account closure,BOC,2019-02-13 09:35:24+00:00,2019-02-13 09:35:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2698,Request created,00145,2019-02-05 08:59:24+00:00,2019-02-05 08:59:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2698,Request deleted,NotDef,2019-02-05 08:59:24+00:00,2019-02-05 08:59:24+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2699,Request created,00407,2019-02-05 09:00:24+00:00,2019-02-05 09:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2699,Evaluating Request (NO registered letter),00220,2019-02-05 09:00:24+00:00,2019-02-05 09:52:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2699,Service closure Request with network responsibility,NotDef,2019-02-05 09:52:24+00:00,2019-02-05 09:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2699,Service closure Request with BO responsibility,BOC,2019-02-05 09:59:24+00:00,2019-02-05 15:26:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2699,Pending Request for Reservation Closure,BOC,2019-02-05 15:26:24+00:00,2019-02-05 15:28:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2699,Pending Liquidation Request,BOC,2019-02-05 15:28:24+00:00,2019-02-07 08:21:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2699,Request completed with account closure,BOC,2019-02-07 08:21:24+00:00,2019-02-07 08:21:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2700,Request created,00211,2019-02-05 09:00:24+00:00,2019-02-05 09:03:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2700,Pending Request for Network Information,SDCTCC,2019-02-05 09:03:24+00:00,2019-02-08 16:07:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2700,Request deleted,NotDef,2019-02-08 16:07:24+00:00,2019-02-08 16:07:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Request created,00118,2019-02-05 09:04:24+00:00,2019-02-05 09:06:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Service closure Request with network responsibility,NotDef,2019-02-05 09:06:24+00:00,2019-02-05 09:07:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Authorization Requested,00402,2019-02-05 09:07:24+00:00,2019-02-05 09:33:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Service closure Request with BO responsibility,BOC,2019-02-05 09:33:24+00:00,2019-02-06 10:14:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Pending Request for Reservation Closure,BOC,2019-02-06 10:14:24+00:00,2019-02-06 10:15:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Pending Liquidation Request,SDCRAP,2019-02-06 10:15:24+00:00,2019-02-07 15:29:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Pending Request for acquittance of heirs,BOC,2019-02-07 15:29:24+00:00,2019-02-08 17:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2701,Request completed with account closure,BOC,2019-02-08 17:34:24+00:00,2019-02-08 17:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2702,Request created,00522,2019-02-05 09:06:24+00:00,2019-02-05 09:06:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2702,Service closure Request with network responsibility,00093,2019-02-05 09:06:24+00:00,2019-02-05 09:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2702,Service closure Request with BO responsibility,BOC,2019-02-05 09:13:24+00:00,2019-02-07 08:22:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2702,Pending Request for Reservation Closure,BOC,2019-02-07 08:22:24+00:00,2019-02-07 08:24:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2702,Pending Liquidation Request,BOC,2019-02-07 08:24:24+00:00,2019-02-08 11:04:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2702,Request completed with account closure,BOC,2019-02-08 11:04:24+00:00,2019-02-08 11:04:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2703,Request created,00329,2019-02-05 09:08:24+00:00,2019-02-05 09:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2703,Service closure Request with network responsibility,NotDef,2019-02-05 09:09:24+00:00,2019-02-05 09:10:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2703,Authorization Requested,00511,2019-02-05 09:10:24+00:00,2019-02-05 10:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2703,Service closure Request with BO responsibility,BOC,2019-02-05 10:00:24+00:00,2019-02-08 10:29:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2703,Pending Request for Reservation Closure,BOC,2019-02-08 10:29:24+00:00,2019-02-08 10:31:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2703,Pending Liquidation Request,BOC,2019-02-08 10:31:24+00:00,2019-02-11 14:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2703,Request completed with account closure,BOC,2019-02-11 14:34:24+00:00,2019-02-11 14:34:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2704,Request created,00638,2019-02-05 09:08:24+00:00,2019-02-05 09:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2704,Service closure Request with network responsibility,00440,2019-02-05 09:10:24+00:00,2019-02-05 09:10:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2704,Authorization Requested,00645,2019-02-05 09:10:24+00:00,2019-02-05 09:19:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2704,Service closure Request with BO responsibility,BOC,2019-02-05 09:19:24+00:00,2019-02-12 17:08:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2704,Pending Request for Reservation Closure,BOC,2019-02-12 17:08:24+00:00,2019-02-12 17:10:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2704,Pending Liquidation Request,BOC,2019-02-12 17:10:24+00:00,2019-02-14 10:54:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2704,Request completed with account closure,BOC,2019-02-14 10:54:24+00:00,2019-02-14 10:54:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Request created,00312,2019-02-05 09:11:24+00:00,2019-02-05 09:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Evaluating Request (NO registered letter),00753,2019-02-05 09:13:24+00:00,2019-02-05 09:55:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Service closure Request with network responsibility,00762,2019-02-05 09:55:24+00:00,2019-02-05 09:55:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Authorization Requested,00006,2019-02-05 09:55:24+00:00,2019-02-05 10:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Service closure Request with BO responsibility,BOC,2019-02-05 10:09:24+00:00,2019-02-07 09:14:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Pending Request for Reservation Closure,BOC,2019-02-07 09:14:24+00:00,2019-02-07 09:16:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Pending Liquidation Request,BOC,2019-02-07 09:16:24+00:00,2019-02-08 14:53:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2705,Request completed with account closure,BOC,2019-02-08 14:53:24+00:00,2019-02-08 14:53:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Request created,00191,2019-02-05 09:13:24+00:00,2019-02-05 09:13:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Evaluating Request (NO registered letter),00563,2019-02-05 09:13:24+00:00,2019-02-05 11:30:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Service closure Request with network responsibility,NotDef,2019-02-05 11:30:24+00:00,2019-02-05 11:34:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Service closure Request with BO responsibility,BOC,2019-02-05 11:34:24+00:00,2019-02-25 17:12:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Pending Request for Reservation Closure,BOC,2019-02-25 17:12:24+00:00,2019-02-25 17:14:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Pending Liquidation Request,BOC,2019-02-25 17:14:24+00:00,2019-02-26 12:25:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2706,Request completed with account closure,BOC,2019-02-26 12:25:24+00:00,2019-02-26 12:25:24+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Request created,SDCTCC,2019-02-05 09:18:24+00:00,2019-02-05 09:18:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Evaluating Request (NO registered letter),00123,2019-02-05 09:18:24+00:00,2019-02-05 10:09:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Service closure Request with network responsibility,00536,2019-02-05 10:09:24+00:00,2019-02-05 10:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Authorization Requested,00050,2019-02-05 10:13:24+00:00,2019-02-05 10:27:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Service closure Request with BO responsibility,BOC,2019-02-05 10:27:24+00:00,2019-02-05 12:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Pending Request for Reservation Closure,BOC,2019-02-05 12:13:24+00:00,2019-02-05 12:14:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Pending Liquidation Request,BOC,2019-02-05 12:14:24+00:00,2019-02-07 09:17:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2707,Request completed with account closure,BOC,2019-02-07 09:17:24+00:00,2019-02-07 09:17:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Request created,00871,2019-02-05 09:18:24+00:00,2019-02-05 09:19:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Evaluating Request (NO registered letter),00741,2019-02-05 09:19:24+00:00,2019-02-05 10:46:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Service closure Request with network responsibility,NotDef,2019-02-05 10:46:24+00:00,2019-02-05 10:46:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Service closure Request with BO responsibility,00842,2019-02-05 10:46:24+00:00,2019-02-13 08:47:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Pending Request for Reservation Closure,BOC,2019-02-13 08:47:24+00:00,2019-02-13 08:49:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Pending Liquidation Request,BOC,2019-02-13 08:49:24+00:00,2019-02-14 15:18:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2708,Request completed with account closure,BOC,2019-02-14 15:18:24+00:00,2019-02-14 15:18:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Request created,SB53,2019-02-05 09:20:24+00:00,2019-02-05 09:21:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Evaluating Request (NO registered letter),00415,2019-02-05 09:21:24+00:00,2019-02-05 09:44:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Service closure Request with network responsibility,NotDef,2019-02-05 09:44:24+00:00,2019-02-05 09:47:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Service closure Request with BO responsibility,00850,2019-02-05 09:47:24+00:00,2019-02-06 17:33:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Pending Request for Reservation Closure,BOC,2019-02-06 17:33:24+00:00,2019-02-07 03:03:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Pending Liquidation Request,BOC,2019-02-07 03:03:24+00:00,2019-02-08 12:08:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Back-Office Adjustment Requested,BOCSER,2019-02-08 12:08:24+00:00,2019-02-11 09:37:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2709,Request completed with account closure,BOC,2019-02-11 09:37:24+00:00,2019-02-11 09:37:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2710,Request created,SB74,2019-02-05 09:23:24+00:00,2019-02-05 10:01:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Evaluating Request (NO registered letter),00413,2019-02-05 10:01:24+00:00,2019-02-05 10:05:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Service closure Request with network responsibility,SB63,2019-02-05 10:05:24+00:00,2019-02-05 10:13:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Authorization Requested,00057,2019-02-05 10:13:24+00:00,2019-02-05 11:20:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Service closure Request with BO responsibility,BOC,2019-02-05 11:20:24+00:00,2019-02-05 17:41:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Pending Request for Reservation Closure,BOC,2019-02-05 17:41:24+00:00,2019-02-05 17:42:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Pending Liquidation Request,BOC,2019-02-05 17:42:24+00:00,2019-02-07 12:21:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2710,Request completed with account closure,BOC,2019-02-07 12:21:24+00:00,2019-02-07 12:21:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Request created,00368,2019-02-05 09:24:24+00:00,2019-02-05 09:24:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Evaluating Request (NO registered letter),00009,2019-02-05 09:24:24+00:00,2019-02-05 09:25:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Service closure Request with network responsibility,00030,2019-02-05 09:25:24+00:00,2019-02-05 09:26:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Service closure Request with BO responsibility,BOC,2019-02-05 09:26:24+00:00,2019-02-09 03:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Pending Request for Reservation Closure,BOC,2019-02-09 03:59:24+00:00,2019-02-09 04:00:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Pending Liquidation Request,BOC,2019-02-09 04:00:24+00:00,2019-02-12 11:45:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2711,Request completed with account closure,BOC,2019-02-12 11:45:24+00:00,2019-02-12 11:45:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2712,Request created,SB99,2019-02-05 09:24:24+00:00,2019-02-05 09:24:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2712,Service closure Request with network responsibility,NotDef,2019-02-05 09:24:24+00:00,2019-02-05 09:24:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2712,Service closure Request with BO responsibility,BOC,2019-02-05 09:24:24+00:00,2019-02-14 03:36:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2712,Pending Request for Reservation Closure,BOC,2019-02-14 03:36:24+00:00,2019-02-14 03:37:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2712,Pending Liquidation Request,BOC,2019-02-14 03:37:24+00:00,2019-02-15 14:07:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2712,Request completed with account closure,BOC,2019-02-15 14:07:24+00:00,2019-02-15 14:07:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Request created,00340,2019-02-05 09:27:24+00:00,2019-02-05 09:29:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Evaluating Request (NO registered letter),00441,2019-02-05 09:29:24+00:00,2019-02-05 11:51:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Service closure Request with network responsibility,NotDef,2019-02-05 11:51:24+00:00,2019-02-05 11:59:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Authorization Requested,00017,2019-02-05 11:59:24+00:00,2019-02-05 12:41:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Service closure Request with BO responsibility,BOC,2019-02-05 12:41:24+00:00,2019-02-07 12:38:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Pending Request for Reservation Closure,BOC,2019-02-07 12:38:24+00:00,2019-02-07 12:40:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Pending Liquidation Request,BOC,2019-02-07 12:40:24+00:00,2019-02-11 12:29:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2713,Request completed with account closure,BOC,2019-02-11 12:29:24+00:00,2019-02-11 12:29:24+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
case_2714,Request created,00094,2019-02-05 09:27:24+00:00,2019-02-05 09:29:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2714,Evaluating Request (NO registered letter),00315,2019-02-05 09:29:24+00:00,2019-02-05 10:12:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2714,Service closure Request with network responsibility,NotDef,2019-02-05 10:12:24+00:00,2019-02-05 10:16:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
case_2714,Service closure Request with BO responsibility,BOC,2019-02-05 10:16:24+00:00,2019-02-06 14:11:24+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
